time,asset,AdrActCnt,CapMVRVCur,CapMrktCurUSD,HashRate,PriceUSD,SplyCur,TxCnt
2018-01-20 00:00:00+00:00,btc,970060,2.37080852,214707089256.08,19712949.4110673,12768.4045856224,16815498.58608385,236313
2018-01-21 00:00:00+00:00,btc,988506,2.12617327,192099954357.02213,20709671.572301,11422.3942589129,16817836.08608383,217475
2018-01-22 00:00:00+00:00,btc,946599,2.00268788,180601416229.53214,18494733.4362261,10737.3505774401,16819923.58608351,250083
2018-01-23 00:00:00+00:00,btc,893416,2.02766184,182509946645.00696,19602202.5042636,10849.3918793103,16822136.08608349,266082
2018-01-24 00:00:00+00:00,btc,940167,2.09753554,188868250111.49985,19491455.5974598,11225.8961747516,16824336.08608348,251628
2018-01-25 00:00:00+00:00,btc,854029,2.08000559,187284665737.68317,19419246.3436515,11130.4649473992,16826311.08608316,238459
2018-01-26 00:00:00+00:00,btc,807029,2.05791562,185709056259.20752,20056949.5413983,11035.5546098773,16828248.58598315,218851
2018-01-27 00:00:00+00:00,btc,860840,2.10883443,190534317916.2448,20315748.8903196,11320.9701852718,16830211.08598303,192395
2018-01-28 00:00:00+00:00,btc,765711,2.15410037,195521978595.36047,20445148.5647802,11615.95871128,16832186.08598302,213698
2018-01-29 00:00:00+00:00,btc,775230,2.06552658,187405821048.53976,19151151.8201739,11132.5543138515,16834036.08598281,230013
2018-01-30 00:00:00+00:00,btc,845185,1.85916763,167680159360.35452,21609745.6349259,9959.54671537113,16836123.58598251,239554
2018-01-31 00:00:00+00:00,btc,685452,1.87794381,169219353157.635,15139761.9118942,10050.0957971946,16837586.0859825,208360
2018-02-01 00:00:00+00:00,btc,833934,1.69691999,152227586137.8496,20703947.9137015,9039.86507510228,16839586.08598229,252498
2018-02-02 00:00:00+00:00,btc,853582,1.66151934,147972357159.3378,21739145.3093865,8786.0773798948,16841686.08598227,237739
2018-02-03 00:00:00+00:00,btc,714800,1.72878243,153818002832.4506,20445148.5647802,9132.10032232613,16843661.08598225,190833
2018-02-04 00:00:00+00:00,btc,711645,1.56184746,138987436238.7948,23033142.0539929,8250.52689596727,16845886.08598194,172621
2018-02-05 00:00:00+00:00,btc,915758,1.30831891,115402453262.58664,23938939.7752173,6849.54255932203,16848198.58598108,221421
2018-02-06 00:00:00+00:00,btc,999753,1.48101152,130398654837.18138,22105953.9129441,7738.64395967271,16850323.58598086,245035
2018-02-07 00:00:00+00:00,btc,804119,1.46484643,128490337875.27019,20149017.2119133,7624.59538953828,16852086.08598064,207672
2018-02-08 00:00:00+00:00,btc,753618,1.58085047,138513689945.96112,18720008.8990117,8218.58085184103,16853723.58598053,177469
2018-02-09 00:00:00+00:00,btc,781921,1.6660923,145975503391.69897,19291612.2241723,8660.45346785505,16855411.08598012,178845
2018-02-10 00:00:00+00:00,btc,737187,1.64139497,143796839806.93958,20434818.8744937,8530.29280479252,16857198.5859795,176305
2018-02-11 00:00:00+00:00,btc,814528,1.55971533,136503442480.99644,21578025.524815,8096.72848129749,16859086.0859795,147871
2018-02-12 00:00:00+00:00,btc,912131,1.71364615,150193661791.17108,23721537.9941675,8907.67017913501,16861161.08597948,185649
2018-02-13 00:00:00+00:00,btc,868109,1.64241903,143741453662.46915,23435736.3315871,8523.96693191116,16863211.08594926,188299
2018-02-14 00:00:00+00:00,btc,937769,1.81957973,159670278815.20184,25579248.8009396,9467.3010327294,16865448.58594924,197735
2018-02-15 00:00:00+00:00,btc,779005,1.93482187,170471136968.4026,18720008.8990117,10106.7330835769,16867086.08594922,195903
2018-02-16 00:00:00+00:00,btc,773561,1.9474862,171884074815.1278,22435430.512556,10189.3164833431,16869048.5859492,185173
2018-02-17 00:00:00+00:00,btc,765638,2.11360732,187024145183.5038,21292223.8622346,11085.5984143776,16870911.08594919,172015
2018-02-18 00:00:00+00:00,btc,730130,1.99108492,176357479895.8642,23149934.6690068,10452.0919772063,16872936.08594919,160325
2018-02-19 00:00:00+00:00,btc,857787,2.11485368,187976194475.8602,23149934.6690068,11139.3557305669,16874961.08594907,191633
2018-02-20 00:00:00+00:00,btc,703065,2.12780635,189794491196.21033,20835108.4972582,11245.9323179427,16876723.58594906,194005
2018-02-21 00:00:00+00:00,btc,713740,1.97827013,176533469479.5317,25265138.8267234,10458.8650888369,16878836.08594893,208330
2018-02-22 00:00:00+00:00,btc,719848,1.84607258,166750223696.01343,22275181.569123,9878.15894272355,16880698.58592881,182712
2018-02-23 00:00:00+00:00,btc,732287,1.89577059,171510918790.7929,22125683.706243,10159.0656125073,16882548.58592879,180733
2018-02-24 00:00:00+00:00,btc,690001,1.8093287,163552082148.23413,21677190.1176029,9686.60177995325,16884361.08591877,153121
2018-02-25 00:00:00+00:00,btc,526879,1.7940982,162164887219.03528,25564134.5524835,9603.22747749854,16886498.58591876,143945
2018-02-26 00:00:00+00:00,btc,688379,1.92409125,174157924575.1811,21079198.6660828,10312.3657130333,16888261.08591856,191999
2018-02-27 00:00:00+00:00,btc,699046,1.98459986,179950653847.5196,23919658.0608032,10654.1072948568,16890261.08591844,215369
2018-02-28 00:00:00+00:00,btc,817155,1.91774992,174108312562.12915,23172168.7464031,10307.0249663939,16892198.58589749,190181
2018-03-01 00:00:00+00:00,btc,821011,2.0275908,184546671784.81293,24667147.3752033,10923.6308617767,16894261.08589657,236700
2018-03-02 00:00:00+00:00,btc,752300,2.0411051,186095856775.3983,23321666.6092831,11014.0584672706,16896211.08589546,192887
2018-03-03 00:00:00+00:00,btc,934083,2.11464502,193076418415.27505,26909615.3184037,11425.6805654588,16898461.08589524,179832
2018-03-04 00:00:00+00:00,btc,792569,2.11715719,193721221886.4619,22125683.706243,11462.5831975453,16900311.08589442,154847
2018-03-05 00:00:00+00:00,btc,857168,2.124487,195062277838.50427,24020983.5292903,11540.6623205728,16902173.5858937,205776
2018-03-06 00:00:00+00:00,btc,834323,1.96727059,180485923073.3736,25517998.1075581,10677.0352308591,16904123.58589279,208778
2018-03-07 00:00:00+00:00,btc,922143,1.82720774,167422408355.89157,25681575.018504,9903.0850490941,16906086.08589167,212833
2018-03-08 00:00:00+00:00,btc,903578,1.72480924,157760715442.68665,26499459.5732334,9330.47545295149,16908111.0858914,189879
2018-03-09 00:00:00+00:00,btc,888997,1.72471755,156892740604.1144,23882228.9980992,9278.13918439509,16909936.0858902,202179
2018-03-10 00:00:00+00:00,btc,803717,1.6363096,148595551650.91345,22900767.5324239,8786.56042314436,16911686.085889,149505
2018-03-11 00:00:00+00:00,btc,889324,1.76958222,160908118884.2804,25027267.3747204,9513.53539976622,16913598.5858879,157234
2018-03-12 00:00:00+00:00,btc,828676,1.70331347,154742152551.3773,26335882.6622875,9147.89018059615,16915611.0858879,185230
2018-03-13 00:00:00+00:00,btc,773506,1.70702426,154974273658.91028,25845151.9294498,9160.54293278784,16917586.0858879,199201
2018-03-14 00:00:00+00:00,btc,580666,1.53691592,139113345204.6385,23555075.1762074,8222.12723904149,16919386.0858879,193089
2018-03-15 00:00:00+00:00,btc,602746,1.54749227,139914335208.6044,23555075.1762074,8268.58912244302,16921186.0858876,201087
2018-03-16 00:00:00+00:00,btc,601517,1.56958433,141763494802.30853,25517998.1075581,8376.90449824664,16923136.0858872,188256
2018-03-17 00:00:00+00:00,btc,452543,1.47896206,133397116859.14584,24372959.7309369,7881.66192051432,16924998.5858872,151432
2018-03-18 00:00:00+00:00,btc,535510,1.5372127,138614553160.81683,25426608.9713916,8189.01671917008,16926886.0858871,164511
2018-03-19 00:00:00+00:00,btc,587514,1.60262445,144521631437.1412,26679206.959874,8537.0156233197,16928823.5858871,193494
2018-03-20 00:00:00+00:00,btc,567891,1.66984764,150605270576.6591,21859737.3155097,8895.54717913501,16930411.0858871,193222
2018-03-21 00:00:00+00:00,btc,586910,1.66685407,150352052268.78598,26162835.2122636,8879.5942565751,16932311.0858871,199262
2018-03-22 00:00:00+00:00,btc,577941,1.6366036,147507258760.04517,24613719.9694322,8710.66493512566,16934098.5858868,180421
2018-03-23 00:00:00+00:00,btc,619608,1.64830412,148556200040.7051,22892480.8107306,8771.74632349503,16935761.08588536,177341
2018-03-24 00:00:00+00:00,btc,543804,1.61787156,145850435654.0619,26851330.8757442,8610.9885163647,16937711.08588536,159401
2018-03-25 00:00:00+00:00,btc,454187,1.58785272,142978872725.61987,23236728.6424709,8440.61092255991,16939398.58588536,137632
2018-03-26 00:00:00+00:00,btc,582295,1.54056226,138430269669.80035,25818587.3805233,8171.18435447107,16941273.58588535,187477
2018-03-27 00:00:00+00:00,btc,598612,1.47972397,132788146745.2988,26162835.2122636,7837.26531940386,16943173.58588535,185428
2018-03-28 00:00:00+00:00,btc,552755,1.49995286,134434473959.64536,23236728.6424709,7933.64272969024,16944861.08588535,181035
2018-03-29 00:00:00+00:00,btc,559619,1.34902071,120467251234.39308,26162835.2122636,7108.5708132671,16946761.08586535,189556
2018-03-30 00:00:00+00:00,btc,571020,1.30076662,115796633032.06471,27884074.3709651,6832.14906633548,16948786.08586535,183947
2018-03-31 00:00:00+00:00,btc,475498,1.31875342,117335340577.4604,22031861.2313799,6922.2812969024,16950386.08586535,149294
2018-04-01 00:00:00+00:00,btc,425276,1.29804435,115353102998.06737,28151789.8209148,6804.52487931035,16952411.08586535,133901
2018-04-02 00:00:00+00:00,btc,485666,1.34269917,119244423031.53572,27227579.616214,7033.25960958504,16954361.08586515,167141
2018-04-03 00:00:00+00:00,btc,605514,1.41752889,125830051366.80844,28449329.9836082,7420.80051548802,16956398.58586515,203600
2018-04-04 00:00:00+00:00,btc,565002,1.29795987,114986059183.08643,25656757.7152785,6780.54360140269,16958236.08586475,183926
2018-04-05 00:00:00+00:00,btc,534893,1.30312944,115302512667.8604,27227579.616214,6798.42261659848,16960186.08586455,181407
2018-04-06 00:00:00+00:00,btc,631476,1.26963243,112126583471.01808,24085935.8143431,6610.49234979544,16961911.08586455,169899
2018-04-07 00:00:00+00:00,btc,502038,1.32349168,116823177434.98444,31416438.0187084,6886.46947194623,16964161.08586455,155865
2018-04-08 00:00:00+00:00,btc,414992,1.34758367,118932810742.21152,28100258.450067,7009.99610432496,16966173.58586455,139770
2018-04-09 00:00:00+00:00,btc,535496,1.29733763,114311672118.16814,25656757.7152785,6736.89282378726,16968011.08584445,174115
2018-04-10 00:00:00+00:00,btc,569509,1.3143587,115680131308.85144,28623865.7503788,6816.71861542957,16970061.08584425,188256
2018-04-11 00:00:00+00:00,btc,533732,1.33919481,117867416604.65047,28100258.450067,6944.78585710111,16972073.58584425,179955
2018-04-12 00:00:00+00:00,btc,629328,1.52215846,134168090914.6082,26878508.0826727,7904.33027527762,16973998.58584425,216526
2018-04-13 00:00:00+00:00,btc,638968,1.52369622,134434525998.67308,28798401.5171494,7919.06469462303,16976061.08584425,213311
2018-04-14 00:00:00+00:00,btc,502546,1.54037773,135931151075.12416,25934796.2703183,8006.41794330801,16977773.58584425,165043
2018-04-15 00:00:00+00:00,btc,590187,1.60406337,141650187328.7155,31109116.9538305,8342.27110140269,16979811.08584425,170677
2018-04-16 00:00:00+00:00,btc,721332,1.54777167,136650419244.81303,26910340.4324546,8046.98213354763,16981573.58584425,194303
2018-04-17 00:00:00+00:00,btc,614295,1.51791712,133962175227.62907,30918263.4755861,7887.73795791935,16983598.58584425,204094
2018-04-18 00:00:00+00:00,btc,588686,1.57002305,138650636284.6751,30536556.5190974,8162.83486177674,16985598.58584425,200441
2018-04-19 00:00:00+00:00,btc,657714,1.58612722,140539709293.91605,33971919.1274958,8272.96731589714,16987823.58584425,215282
2018-04-20 00:00:00+00:00,btc,661833,1.69131108,150179023464.4438,26146926.5194772,8839.5011320865,16989536.08584415,210669
2018-04-21 00:00:00+00:00,btc,602722,1.69378446,150605063050.8505,30345703.0408531,8863.54082904734,16991523.58584415,191121
2018-04-22 00:00:00+00:00,btc,502665,1.68092587,149559305824.3162,30536556.5190974,8800.95908708358,16993523.58583415,168980
2018-04-23 00:00:00+00:00,btc,642298,1.70339486,151782579435.7192,29200582.1713869,8930.78463354763,16995436.08582415,227377
2018-04-24 00:00:00+00:00,btc,776436,1.83531084,164062766307.80725,30345703.0408531,9652.21378872005,16997423.58582415,253956
2018-04-25 00:00:00+00:00,btc,701507,1.68455575,150534451808.20685,23474977.8240562,8855.50893658679,16998961.08582415,217684
2018-04-26 00:00:00+00:00,btc,661663,1.75708104,157507070083.4661,26910340.4324546,9264.72742694331,17000723.58582405,217258
2018-04-27 00:00:00+00:00,btc,674680,1.70402847,152705064058.8726,27882432.4329455,8981.33079018118,17002498.58582395,212647
2018-04-28 00:00:00+00:00,btc,541764,1.77091583,158849307909.90692,25592018.8297845,9341.82468468732,17004098.58582395,194970
2018-04-29 00:00:00+00:00,btc,549120,1.78054751,159806033177.31946,31590148.2430152,9396.99762974869,17006073.58582395,183812
2018-04-30 00:00:00+00:00,btc,645424,1.74740041,156962282341.70627,30990335.3016921,9228.7264836353,17008011.08582395,215603
2018-05-01 00:00:00+00:00,btc,634217,1.71724649,154317464332.452,31590148.2430152,9072.16875745178,17009986.08581849,198167
2018-05-02 00:00:00+00:00,btc,673769,1.7386519,156578190321.4114,27991270.5950767,9204.12764056108,17011736.08581839,210896
2018-05-03 00:00:00+00:00,btc,660104,1.83904816,165894741989.12933,30190584.7132614,9750.70014640561,17013623.58581839,227954
2018-05-04 00:00:00+00:00,btc,710689,1.82662477,164991759225.75504,27591395.3008614,9696.64290999416,17015348.58581839,224579
2018-05-05 00:00:00+00:00,btc,606625,1.84393794,166700806032.87646,32189961.1843383,9795.92577206312,17017361.08579839,195965
2018-05-06 00:00:00+00:00,btc,535825,1.80577797,163299488641.55853,27391457.6537537,9595.08681940386,17019073.58579839,172671
2018-05-07 00:00:00+00:00,btc,662775,1.75762436,158967333946.10675,29990647.0661537,9339.5108471654,17020948.58579819,204816
2018-05-08 00:00:00+00:00,btc,665870,1.73387152,156819276398.11127,27791332.9479691,9212.36963471654,17022686.08579735,219628
2018-05-09 00:00:00+00:00,btc,603396,1.74723256,158211127488.7949,31990023.5372306,9293.04227352425,17024686.08579735,204710
2018-05-10 00:00:00+00:00,btc,633729,1.69887071,153878517153.77625,30790397.6545844,9037.53050905903,17026611.08579735,215367
2018-05-11 00:00:00+00:00,btc,772234,1.58493865,143373321270.30786,26155095.4999563,8419.75858737581,17028198.58579735,207053
2018-05-12 00:00:00+00:00,btc,563749,1.5974431,144514968309.05743,33988897.1882542,8485.77526680304,17030261.08579735,181270
2018-05-13 00:00:00+00:00,btc,488836,1.63680889,148108395237.23605,30487010.8112825,8695.83309380479,17032111.08579735,159530
2018-05-14 00:00:00+00:00,btc,641192,1.62361239,147701005849.94635,27191117.7506033,8671.07417475161,17033761.08579735,211328
2018-05-15 00:00:00+00:00,btc,624136,1.58958164,144605949351.0157,30075024.1786976,8488.463421391,17035586.08576995,208197
2018-05-16 00:00:00+00:00,btc,617403,1.56132079,141886841023.80402,36872803.6163485,8327.75620134424,17037823.58576985,213978
2018-05-17 00:00:00+00:00,btc,635676,1.50426871,137176558811.93735,27191117.7506033,8050.51623933372,17039473.58576975,190427
2018-05-18 00:00:00+00:00,btc,701918,1.5392871,140302690393.97842,30487010.8112825,8233.08645528931,17041323.58574245,216419
2018-05-19 00:00:00+00:00,btc,500408,1.53821787,140257123405.43295,31722970.7090372,8229.48293571011,17043248.58574245,167502
2018-05-20 00:00:00+00:00,btc,483041,1.59036292,145078058846.0959,29663037.5461127,8511.44883021625,17045048.58574235,159863
2018-05-21 00:00:00+00:00,btc,620329,1.56883389,143171421543.0004,32340950.6579146,8398.62312653419,17047011.08574235,201185
2018-05-22 00:00:00+00:00,btc,595706,1.49717102,136519507769.17958,31104990.7601599,8007.52653214495,17048898.58574225,207023
2018-05-23 00:00:00+00:00,btc,636565,1.40810171,128237740095.40971,33370917.2393768,7520.86767913501,17050923.58574225,222546
2018-05-24 00:00:00+00:00,btc,559734,1.41826534,129184935653.3735,30032592.1199289,7575.62448597312,17052711.08574215,202902
2018-05-25 00:00:00+00:00,btc,624713,1.39150485,126639121906.13664,37681533.9302757,7425.37567445938,17054911.08574205,198774
2018-05-26 00:00:00+00:00,btc,459370,1.37360478,124964285195.887,34684139.1858219,7326.30318644068,17056936.08574205,155834
2018-05-27 00:00:00+00:00,btc,441802,1.37644815,125182133039.21864,35112338.4350296,7338.19304441847,17058986.08574135,143384
2018-05-28 00:00:00+00:00,btc,598556,1.33597351,121317311761.56834,33399541.4381989,7110.82388164816,17060936.08571405,192951
2018-05-29 00:00:00+00:00,btc,600021,1.40088628,127178919277.39346,29759847.8199336,7453.63372501461,17062673.58571395,204915
2018-05-30 00:00:00+00:00,btc,596173,1.38664652,125847610692.34056,37253334.681068,7374.6690490941,17064848.58568665,204891
2018-05-31 00:00:00+00:00,btc,620191,1.40689168,127639489898.68208,36396936.1826526,7478.74186703682,17066973.58565935,206264
2018-06-01 00:00:00+00:00,btc,683588,1.41524122,128356441555.94876,35540537.6842373,7519.83573728814,17069048.58565935,201858
2018-06-02 00:00:00+00:00,btc,524370,1.43730299,130378486453.76411,32543142.9397835,7637.44825306838,17070948.58565935,175813
2018-06-03 00:00:00+00:00,btc,542740,1.44919617,131498835221.0268,34898238.8104258,7702.15793308007,17072986.08565935,167198
2018-06-04 00:00:00+00:00,btc,694350,1.40952829,127836651623.76183,39180231.3025025,7486.65319959088,17075273.58563205,205524
2018-06-05 00:00:00+00:00,btc,655014,1.43371987,129979115426.493,38570079.4652277,7611.14985271771,17077461.08560475,214242
2018-06-06 00:00:00+00:00,btc,653426,1.44133056,130669884421.28532,36103754.4868986,7650.77580713033,17079298.58557668,207161
2018-06-07 00:00:00+00:00,btc,635530,1.44450247,130942715943.34392,35121339.3988197,7665.9478962595,17081086.08554928,207335
2018-06-08 00:00:00+00:00,btc,640966,1.43712165,130216094923.58316,35612546.9428592,7622.60233021625,17082892.33552198,197681
2018-06-09 00:00:00+00:00,btc,503993,1.42518183,129094774239.7812,35121339.3988197,7556.17169783752,17084679.83552127,176022
2018-06-10 00:00:00+00:00,btc,527886,1.27551954,115242359003.23732,31191679.0465042,6744.73580099357,17086267.33552127,178072
2018-06-11 00:00:00+00:00,btc,586393,1.29750932,117043566259.5198,34384528.0827606,6849.45268731736,17088017.33549324,213701
2018-06-12 00:00:00+00:00,btc,662032,1.23858038,111540186918.58978,35612546.9428592,6526.69968001169,17089829.83546594,216723
2018-06-13 00:00:00+00:00,btc,660241,1.20092906,107788509788.87521,35121339.3988197,6306.51316803039,17091617.33543784,212718
2018-06-14 00:00:00+00:00,btc,586144,1.2632478,113326173419.85922,37577377.119017,6629.77012419638,17093529.83540978,212115
2018-06-15 00:00:00+00:00,btc,613937,1.22097074,109405258626.73557,37577377.119017,6399.67404646406,17095442.33540832,201252
2018-06-16 00:00:00+00:00,btc,434955,1.23955794,111053766097.57834,40770226.1552733,6495.31530917592,17097517.33540832,155858
2018-06-17 00:00:00+00:00,btc,439145,1.23172728,110303511512.67044,38559792.2070958,6450.69397282291,17099479.83540756,145540
2018-06-18 00:00:00+00:00,btc,569167,1.28056779,114645451013.78528,40279018.6112339,6703.81258971362,17101529.83538026,194397
2018-06-19 00:00:00+00:00,btc,628857,1.28664559,115149244502.8952,38748592.0678864,6732.50880917592,17103467.33537952,192770
2018-06-20 00:00:00+00:00,btc,590701,1.29123078,115516336692.91388,39122596.1405431,6753.20682583285,17105404.83537873,199288
2018-06-21 00:00:00+00:00,btc,556428,1.28466547,114968985603.38635,42908653.8315634,6720.37323436587,17107529.83412755,200306
2018-06-22 00:00:00+00:00,btc,616964,1.16113556,103675812241.77995,38112980.756271,6059.5758591467,17109417.33410025,202454
2018-06-23 00:00:00+00:00,btc,473376,1.18384639,105649754025.73972,40384615.3708832,6174.22577936879,17111417.33410025,159934
2018-06-24 00:00:00+00:00,btc,465159,1.17963703,105188245647.2729,43161057.6776314,6146.48719491526,17113554.83409953,160718
2018-06-25 00:00:00+00:00,btc,618481,1.19907224,106861339065.99004,39627403.8326791,6243.53544097019,17115517.33409953,202227
2018-06-26 00:00:00+00:00,btc,601757,1.17183193,104349523004.1154,36850961.5259309,6096.12876621859,17117342.33409953,189209
2018-06-27 00:00:00+00:00,btc,591319,1.19000509,105095896985.98283,30540865.3742304,6139.18968322618,17118854.83407223,189544
2018-06-28 00:00:00+00:00,btc,566389,1.13776355,100304632985.26031,39627403.8326791,5858.63577819988,17120817.33404493,195746
2018-06-29 00:00:00+00:00,btc,584573,1.20834141,106518869341.18803,38112980.756271,6220.9137150789,17122704.83401763,194630
2018-06-30 00:00:00+00:00,btc,560237,1.23851505,109177747554.53374,35588942.2955908,6375.5412314436,17124467.33401689,177709
2018-07-01 00:00:00+00:00,btc,476547,1.23860628,108947319052.50592,37103365.3719989,6361.40253886616,17126304.83401612,153443
2018-07-02 00:00:00+00:00,btc,662310,1.28633397,113188557636.7306,36328697.2314513,6608.367157218,17128067.33401612,206702
2018-07-03 00:00:00+00:00,btc,655359,1.26579418,111312877114.31288,30929068.6931176,6498.3078591467,17129517.33390629,217338
2018-07-04 00:00:00+00:00,btc,594400,1.28137705,112711825499.79326,35728406.9386013,6579.33337638808,17131192.33390629,201935
2018-07-05 00:00:00+00:00,btc,555588,1.27324533,111968645594.2585,36528296.646182,6535.29840268849,17132904.83387826,202507
2018-07-06 00:00:00+00:00,btc,640591,1.28661278,113063968657.09964,42660784.4043001,6598.45909585038,17134904.83379718,200485
2018-07-07 00:00:00+00:00,btc,460458,1.31378163,115465661540.18742,41594264.7941926,6737.85608036236,17136854.83379718,164668
2018-07-08 00:00:00+00:00,btc,501981,1.30865599,114914482588.6505,42127524.5992464,6704.91998012858,17138829.83379718,157910
2018-07-09 00:00:00+00:00,btc,627774,1.30098801,114224903787.80823,36261666.7436551,6664.02409351257,17140529.83376909,206977
2018-07-10 00:00:00+00:00,btc,669373,1.2330456,108152793264.32472,39727855.4765045,6309.08400409118,17142392.33368776,215433
2018-07-11 00:00:00+00:00,btc,636817,1.24746562,109344538488.59863,35995036.8411282,6377.97651139684,17144079.83366046,201326
2018-07-12 00:00:00+00:00,btc,923421,1.20621817,105609244489.61111,37594816.2562895,6159.46667621274,17145842.33363316,207840
2018-07-13 00:00:00+00:00,btc,941540,1.21722522,106469386228.2422,38128076.0613432,6208.98557188779,17147629.83349486,206358
2018-07-14 00:00:00+00:00,btc,793757,1.22667095,107270752475.55956,35461777.0360745,6255.11247866744,17149292.33349486,175324
2018-07-15 00:00:00+00:00,btc,502106,1.24480827,108867474201.12538,35461777.0360745,6347.60427381648,17150954.83349486,158295
2018-07-16 00:00:00+00:00,btc,602482,1.31568081,115106821467.19034,31995588.3032251,6710.80743746347,17152454.83346756,213849
2018-07-17 00:00:00+00:00,btc,681518,1.43309368,125580721821.32156,41051426.467194,7320.59482787843,17154442.33344026,232829
2018-07-18 00:00:00+00:00,btc,762246,1.44339934,126547867223.51788,44793365.5190134,7376.03833927528,17156617.33341148,233249
2018-07-19 00:00:00+00:00,btc,626926,1.46018625,128125010853.07112,44021066.1135132,7467.0342980713,17158754.83338348,225038
2018-07-20 00:00:00+00:00,btc,653321,1.43265396,125740705992.6491,39644702.8156786,7327.25668293396,17160679.83335618,226470
2018-07-21 00:00:00+00:00,btc,511119,1.44833778,127183034589.34172,35268339.5178439,7410.56562039743,17162392.33335618,186978
2018-07-22 00:00:00+00:00,btc,459458,1.44583406,127009676954.65717,46852830.6003474,7399.48374693162,17164667.33335618,167495
2018-07-23 00:00:00+00:00,btc,716690,1.50619599,132461306959.85504,42733900.4376795,7716.15862741087,17166742.33332888,229101
2018-07-24 00:00:00+00:00,btc,717759,1.63581402,144176409303.4392,40931868.4915123,8397.61652162478,17168729.83330082,259522
2018-07-25 00:00:00+00:00,btc,771199,1.59635249,140848438885.07907,45565664.9245137,8202.72039538282,17170942.3332728,248976
2018-07-26 00:00:00+00:00,btc,641543,1.5404035,135905971504.21307,42476467.3025127,7913.93077819989,17173004.8332728,230206
2018-07-27 00:00:00+00:00,btc,721812,1.58953743,140385333661.0855,42991333.5728462,8173.7746113384,17175092.33327127,232444
2018-07-28 00:00:00+00:00,btc,545883,1.59195773,140685035244.0186,37327804.5991779,8190.36005669199,17176904.83327054,181696
2018-07-29 00:00:00+00:00,btc,494042,1.59809411,141376644218.03387,47480188.0482407,8229.60583869083,17179029.83316199,172401
2018-07-30 00:00:00+00:00,btc,638966,1.5863148,140397962724.8378,39630250.2088987,8171.83951928697,17180704.83316199,231060
2018-07-31 00:00:00+00:00,btc,696566,1.50002457,132737425419.3308,43474975.9754336,7725.13303594389,17182542.33315121,243458
2018-08-01 00:00:00+00:00,btc,698015,1.47548838,130544828991.5115,44362220.3830956,7596.6980119813,17184417.33311234,238104
2018-08-02 00:00:00+00:00,btc,622521,1.46550321,129631238285.9974,45249464.7907575,7542.69466189363,17186329.83261354,222669
2018-08-03 00:00:00+00:00,btc,694601,1.44098379,127389185324.80109,49094190.5572924,7411.34425014611,17188404.83253624,232465
2018-08-04 00:00:00+00:00,btc,547308,1.36290424,120372201905.84554,52051671.9161655,7002.2086528346,17190604.83253624,192558
2018-08-05 00:00:00+00:00,btc,495532,1.36894032,120891309546.94946,47319701.7419686,7031.58775102279,17192604.83229624,171233
2018-08-06 00:00:00+00:00,btc,651894,1.35040999,119155942795.52562,38743005.8012368,6929.99089421391,17194242.33226815,219051
2018-08-07 00:00:00+00:00,btc,710766,1.31126727,115602331537.64192,44657968.5189829,6722.57843278784,17196129.83224085,236513
2018-08-08 00:00:00+00:00,btc,634443,1.22457474,107787129090.23807,46432457.3343067,6267.3886735827,17198092.33222845,229381
2018-08-09 00:00:00+00:00,btc,636143,1.28263103,112798970602.05664,44066472.2472083,6558.09690794857,17199954.83222299,224091
2018-08-10 00:00:00+00:00,btc,656819,1.20148237,105548153481.91736,52051671.9161655,6135.75185856224,17202154.83203226,224863
2018-08-11 00:00:00+00:00,btc,523641,1.23709272,108623509949.61084,52485702.5441051,6313.74931180596,17204279.83203226,192213
2018-08-12 00:00:00+00:00,btc,486939,1.237715,108651957013.71867,49230273.0794214,6314.69165575687,17206217.33203152,168546
2018-08-13 00:00:00+00:00,btc,602328,1.22859486,107823291676.77013,47642199.7542788,6265.84804383402,17208092.33203076,217348
2018-08-14 00:00:00+00:00,btc,672592,1.21462636,106439624172.66588,43195594.4438794,6184.82908562244,17209792.33203076,252662
2018-08-15 00:00:00+00:00,btc,677460,1.23272558,107921713369.36864,51135961.0695926,6270.21479865576,17211804.83202991,246292
2018-08-16 00:00:00+00:00,btc,621029,1.23701888,108287593315.59192,50183117.074507,6290.7504552893,17213779.83202991,231430
2018-08-17 00:00:00+00:00,btc,650774,1.28997856,112987854531.1153,48277429.0843358,6563.07828872005,17215679.83202445,235627
2018-08-18 00:00:00+00:00,btc,498238,1.25820087,110180882411.00536,50818346.404564,6399.28744681473,17217679.83181445,189867
2018-08-19 00:00:00+00:00,btc,502449,1.27574994,111766836577.27116,46054126.4291361,6490.71612711865,17219492.33156289,160808
2018-08-20 00:00:00+00:00,btc,639365,1.23354388,108028823193.54256,47642199.7542788,6272.95272881356,17221367.33110289,219696
2018-08-21 00:00:00+00:00,btc,589991,1.27272294,111487195428.2082,47006970.4242217,6473.07603945061,17223217.33110221,219552
2018-08-22 00:00:00+00:00,btc,622189,1.25162869,109638677665.2356,50818346.404564,6365.00983167738,17225217.33110071,224396
2018-08-23 00:00:00+00:00,btc,574017,1.28108729,112258698492.89713,47324585.0892502,6516.40902542373,17227079.83107268,217634
2018-08-24 00:00:00+00:00,btc,633016,1.31632801,115394585122.42712,47295605.0753526,6697.73187872589,17228904.83104538,221813
2018-08-25 00:00:00+00:00,btc,540988,1.32478942,116227908455.6044,45145645.9144945,6745.43893921683,17230592.33104538,194213
